Response ID,Survey date,Region,Branch,Staff member,Staff role,Interaction type,Behaviour item order,Behaviour statement,Behaviour score,Behaviour agreement rating,Behaviour agreement group,NPS score,NPS group,Satisfaction score,Satisfaction group,Dataset label,Low-volume warning flag
VOM-SYN-0003,2026-04-03,Fraser Valley,Branch E,Staff J,Member Service Representative,Service,2,They listened carefully and confirmed their understanding of my request.,3,Neither agree nor disagree,Neutral,8,Passive,3,Neutral,Illustrative synthetic data — not actual results,No
VOM-SYN-0003,2026-04-03,Fraser Valley,Branch E,Staff J,Member Service Representative,Service,3,"They either addressed my request during this visit, or clearly explained the next steps.",3,Neither agree nor disagree,Neutral,8,Passive,3,Neutral,Illustrative synthetic data — not actual results,No
VOM-SYN-0003,2026-04-03,Fraser Valley,Branch E,Staff J,Member Service Representative,Service,4,"They were patient, respectful, and had a positive attitude.",2,Somewhat disagree,Disagree,8,Passive,3,Neutral,Illustrative synthetic data — not actual results,No
VOM-SYN-0003,2026-04-03,Fraser Valley,Branch E,Staff J,Member Service Representative,Service,5,They were knowledgeable and clear in this interaction.,3,Neither agree nor disagree,Neutral,8,Passive,3,Neutral,Illustrative synthetic data — not actual results,No
VOM-SYN-0003,2026-04-03,Fraser Valley,Branch E,Staff J,Member Service Representative,Service,6,They made it easy for me to get what I needed.,2,Somewhat disagree,Disagree,8,Passive,3,Neutral,Illustrative synthetic data — not actual results,No
VOM-SYN-0107,2026-05-31,Island & Coastal,Branch H,Staff N,Member Service Representative,Service,1,They acknowledged me when I arrived (whether at the wicket or upon entry).,4,Somewhat agree,Agree,10,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0107,2026-05-31,Island & Coastal,Branch H,Staff N,Member Service Representative,Service,2,They listened carefully and confirmed their understanding of my request.,5,Strongly agree,Agree,10,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0107,2026-05-31,Island & Coastal,Branch H,Staff N,Member Service Representative,Service,3,"They either addressed my request during this visit, or clearly explained the next steps.",4,Somewhat agree,Agree,10,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0107,2026-05-31,Island & Coastal,Branch H,Staff N,Member Service Representative,Service,4,"They were patient, respectful, and had a positive attitude.",4,Somewhat agree,Agree,10,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0107,2026-05-31,Island & Coastal,Branch H,Staff N,Member Service Representative,Service,5,They were knowledgeable and clear in this interaction.,5,Strongly agree,Agree,10,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0107,2026-05-31,Island & Coastal,Branch H,Staff N,Member Service Representative,Service,6,They made it easy for me to get what I needed.,4,Somewhat agree,Agree,10,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0066,2026-05-11,Metro North,Branch B,Staff D,Member Service Representative,Service,1,They acknowledged me when I arrived (whether at the wicket or upon entry).,2,Somewhat disagree,Disagree,6,Detractor,3,Neutral,Illustrative synthetic data — not actual results,No
VOM-SYN-0066,2026-05-11,Metro North,Branch B,Staff D,Member Service Representative,Service,2,They listened carefully and confirmed their understanding of my request.,2,Somewhat disagree,Disagree,6,Detractor,3,Neutral,Illustrative synthetic data — not actual results,No
VOM-SYN-0066,2026-05-11,Metro North,Branch B,Staff D,Member Service Representative,Service,3,"They either addressed my request during this visit, or clearly explained the next steps.",4,Somewhat agree,Agree,6,Detractor,3,Neutral,Illustrative synthetic data — not actual results,No
VOM-SYN-0066,2026-05-11,Metro North,Branch B,Staff D,Member Service Representative,Service,4,"They were patient, respectful, and had a positive attitude.",3,Neither agree nor disagree,Neutral,6,Detractor,3,Neutral,Illustrative synthetic data — not actual results,No
VOM-SYN-0066,2026-05-11,Metro North,Branch B,Staff D,Member Service Representative,Service,5,They were knowledgeable and clear in this interaction.,2,Somewhat disagree,Disagree,6,Detractor,3,Neutral,Illustrative synthetic data — not actual results,No
VOM-SYN-0066,2026-05-11,Metro North,Branch B,Staff D,Member Service Representative,Service,6,They made it easy for me to get what I needed.,3,Neither agree nor disagree,Neutral,6,Detractor,3,Neutral,Illustrative synthetic data — not actual results,No
VOM-SYN-0095,2026-05-27,Metro North,Branch B,Staff C,Member Service Representative,Service,1,They acknowledged me when I arrived (whether at the wicket or upon entry).,3,Neither agree nor disagree,Neutral,5,Detractor,3,Neutral,Illustrative synthetic data — not actual results,No
VOM-SYN-0095,2026-05-27,Metro North,Branch B,Staff C,Member Service Representative,Service,2,They listened carefully and confirmed their understanding of my request.,3,Neither agree nor disagree,Neutral,5,Detractor,3,Neutral,Illustrative synthetic data — not actual results,No
VOM-SYN-0095,2026-05-27,Metro North,Branch B,Staff C,Member Service Representative,Service,3,"They either addressed my request during this visit, or clearly explained the next steps.",3,Neither agree nor disagree,Neutral,5,Detractor,3,Neutral,Illustrative synthetic data — not actual results,No
VOM-SYN-0095,2026-05-27,Metro North,Branch B,Staff C,Member Service Representative,Service,4,"They were patient, respectful, and had a positive attitude.",3,Neither agree nor disagree,Neutral,5,Detractor,3,Neutral,Illustrative synthetic data — not actual results,No
VOM-SYN-0095,2026-05-27,Metro North,Branch B,Staff C,Member Service Representative,Service,5,They were knowledgeable and clear in this interaction.,3,Neither agree nor disagree,Neutral,5,Detractor,3,Neutral,Illustrative synthetic data — not actual results,No
VOM-SYN-0095,2026-05-27,Metro North,Branch B,Staff C,Member Service Representative,Service,6,They made it easy for me to get what I needed.,3,Neither agree nor disagree,Neutral,5,Detractor,3,Neutral,Illustrative synthetic data — not actual results,No
VOM-SYN-0124,2026-06-10,Fraser Valley,Branch E,Staff J,Member Service Representative,Service,1,They acknowledged me when I arrived (whether at the wicket or upon entry).,1,Strongly disagree,Disagree,5,Detractor,2,Dissatisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0124,2026-06-10,Fraser Valley,Branch E,Staff J,Member Service Representative,Service,2,They listened carefully and confirmed their understanding of my request.,2,Somewhat disagree,Disagree,5,Detractor,2,Dissatisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0124,2026-06-10,Fraser Valley,Branch E,Staff J,Member Service Representative,Service,3,"They either addressed my request during this visit, or clearly explained the next steps.",2,Somewhat disagree,Disagree,5,Detractor,2,Dissatisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0124,2026-06-10,Fraser Valley,Branch E,Staff J,Member Service Representative,Service,4,"They were patient, respectful, and had a positive attitude.",1,Strongly disagree,Disagree,5,Detractor,2,Dissatisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0124,2026-06-10,Fraser Valley,Branch E,Staff J,Member Service Representative,Service,5,They were knowledgeable and clear in this interaction.,2,Somewhat disagree,Disagree,5,Detractor,2,Dissatisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0124,2026-06-10,Fraser Valley,Branch E,Staff J,Member Service Representative,Service,6,They made it easy for me to get what I needed.,2,Somewhat disagree,Disagree,5,Detractor,2,Dissatisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0038,2026-04-19,Metro South,Branch C,Staff E,Member Service Representative,Service,1,They acknowledged me when I arrived (whether at the wicket or upon entry).,2,Somewhat disagree,Disagree,3,Detractor,3,Neutral,Illustrative synthetic data — not actual results,No
VOM-SYN-0038,2026-04-19,Metro South,Branch C,Staff E,Member Service Representative,Service,2,They listened carefully and confirmed their understanding of my request.,3,Neither agree nor disagree,Neutral,3,Detractor,3,Neutral,Illustrative synthetic data — not actual results,No
VOM-SYN-0038,2026-04-19,Metro South,Branch C,Staff E,Member Service Representative,Service,3,"They either addressed my request during this visit, or clearly explained the next steps.",3,Neither agree nor disagree,Neutral,3,Detractor,3,Neutral,Illustrative synthetic data — not actual results,No
VOM-SYN-0038,2026-04-19,Metro South,Branch C,Staff E,Member Service Representative,Service,4,"They were patient, respectful, and had a positive attitude.",2,Somewhat disagree,Disagree,3,Detractor,3,Neutral,Illustrative synthetic data — not actual results,No
VOM-SYN-0038,2026-04-19,Metro South,Branch C,Staff E,Member Service Representative,Service,5,They were knowledgeable and clear in this interaction.,2,Somewhat disagree,Disagree,3,Detractor,3,Neutral,Illustrative synthetic data — not actual results,No
VOM-SYN-0038,2026-04-19,Metro South,Branch C,Staff E,Member Service Representative,Service,6,They made it easy for me to get what I needed.,3,Neither agree nor disagree,Neutral,3,Detractor,3,Neutral,Illustrative synthetic data — not actual results,No
VOM-SYN-0133,2026-06-15,Metro South,Branch C,Staff E,Member Service Representative,Service,1,They acknowledged me when I arrived (whether at the wicket or upon entry).,5,Strongly agree,Agree,9,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0133,2026-06-15,Metro South,Branch C,Staff E,Member Service Representative,Service,2,They listened carefully and confirmed their understanding of my request.,4,Somewhat agree,Agree,9,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0133,2026-06-15,Metro South,Branch C,Staff E,Member Service Representative,Service,3,"They either addressed my request during this visit, or clearly explained the next steps.",5,Strongly agree,Agree,9,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0133,2026-06-15,Metro South,Branch C,Staff E,Member Service Representative,Service,4,"They were patient, respectful, and had a positive attitude.",4,Somewhat agree,Agree,9,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0133,2026-06-15,Metro South,Branch C,Staff E,Member Service Representative,Service,5,They were knowledgeable and clear in this interaction.,5,Strongly agree,Agree,9,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0133,2026-06-15,Metro South,Branch C,Staff E,Member Service Representative,Service,6,They made it easy for me to get what I needed.,5,Strongly agree,Agree,9,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0121,2026-06-09,Metro South,Branch D,Staff G,Member Service Representative,Service,1,They acknowledged me when I arrived (whether at the wicket or upon entry).,5,Strongly agree,Agree,7,Passive,5,Satisfied,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0121,2026-06-09,Metro South,Branch D,Staff G,Member Service Representative,Service,2,They listened carefully and confirmed their understanding of my request.,5,Strongly agree,Agree,7,Passive,5,Satisfied,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0121,2026-06-09,Metro South,Branch D,Staff G,Member Service Representative,Service,3,"They either addressed my request during this visit, or clearly explained the next steps.",5,Strongly agree,Agree,7,Passive,5,Satisfied,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0121,2026-06-09,Metro South,Branch D,Staff G,Member Service Representative,Service,4,"They were patient, respectful, and had a positive attitude.",5,Strongly agree,Agree,7,Passive,5,Satisfied,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0121,2026-06-09,Metro South,Branch D,Staff G,Member Service Representative,Service,5,They were knowledgeable and clear in this interaction.,5,Strongly agree,Agree,7,Passive,5,Satisfied,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0121,2026-06-09,Metro South,Branch D,Staff G,Member Service Representative,Service,6,They made it easy for me to get what I needed.,5,Strongly agree,Agree,7,Passive,5,Satisfied,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0081,2026-05-20,Metro South,Branch C,Staff E,Member Service Representative,Service,1,They acknowledged me when I arrived (whether at the wicket or upon entry).,3,Neither agree nor disagree,Neutral,6,Detractor,3,Neutral,Illustrative synthetic data — not actual results,No
VOM-SYN-0081,2026-05-20,Metro South,Branch C,Staff E,Member Service Representative,Service,2,They listened carefully and confirmed their understanding of my request.,3,Neither agree nor disagree,Neutral,6,Detractor,3,Neutral,Illustrative synthetic data — not actual results,No
VOM-SYN-0081,2026-05-20,Metro South,Branch C,Staff E,Member Service Representative,Service,3,"They either addressed my request during this visit, or clearly explained the next steps.",3,Neither agree nor disagree,Neutral,6,Detractor,3,Neutral,Illustrative synthetic data — not actual results,No
